t,Main_ActualVehicleSpeed_kph,Main_Battery_Temperature_C,Main_Battery_electrical_i,Main_Battery_electrical_v,Main_BrakeCommand_value,Main_Distance_km,Main_MG_i,Main_MG_v,Main_MotorCommand_value,Main_Range_km,Main_RefereceVehicleSpeed_kph,Main_State_of_Charge_SoC,Power_kW,dT_hr,Energy_kWhr,Cumulative_Energy_Used_kWhr
1292,89.15155633,27.38668371,0.339407742,388.9746156,0,27.63178121,0.231878353,569.7552353,0.231878353,95.66527375,89.1576576,0.23,0.009295252,0.016666667,0.000154921,12.78701918
1293,89.29013721,27.3872807,1.558260098,388.3246416,0,27.65656511,1.060348324,570.7975438,1.060348324,95.69695274,89.318592,0.23,0.042676507,0.016666667,0.000711275,12.78773045
1294,89.42518426,27.38883466,2.973249044,387.5685891,0,27.68138691,2.015387533,571.8419677,2.015387533,95.72836884,89.4795264,0.23,0.081433826,0.016666667,0.00135723,12.78908768
1295,89.5589319,27.39156509,4.463278366,386.7710247,0,27.70624602,3.013539386,572.8871166,3.013539386,95.75952425,89.6404608,0.23,0.12225618,0.016666667,0.002037603,12.79112529
1296,89.69184949,27.39566923,6.003139646,385.9454424,0,27.73114216,4.037128711,573.9326922,4.037128711,95.79042111,89.8013952,0.23,0.164460028,0.016666667,0.002741,12.79386629
1297,89.8240571,27.40134865,7.586669912,385.0951742,0,27.75607512,5.081493296,574.9786161,5.081493296,95.82106158,89.9623296,0.23,0.207884987,0.016666667,0.00346475,12.79733104
1298,89.9613913,27.40905499,8.883397787,384.3962126,0,27.78104555,5.927958336,576.0208597,5.927958336,95.85144779,90.123264,0.23,0.243485538,0.016666667,0.004058092,12.80138913
1299,90.011975,27.41520661,6.095515414,385.8788963,0,27.80604507,4.083493635,575.9907317,4.083493635,95.88158184,90.123264,0.23,0.167109814,0.016666667,0.002785164,12.80417429
1300,89.9950787,27.42054723,7.02276939,385.3815623,0,27.83104646,4.698906855,576.0006556,4.698906855,95.91146582,90.123264,0.23,0.19256818,0.016666667,0.00320947,12.80738376
1301,89.96834185,27.4272669,8.499145406,384.5896816,0,27.85604143,5.67490042,576.0169904,5.67490042,95.94110182,90.123264,0.23,0.233108329,0.016666667,0.003885139,12.8112689
1302,89.93934388,27.43581604,10.10521975,383.7267837,0,27.8810286,6.731897236,576.0346919,6.731897236,95.97049189,90.123264,0.23,0.27724495,0.016666667,0.004620749,12.81588965
1303,89.90966392,27.44645558,11.75422378,382.8392708,0,27.90600759,7.812034873,576.0527832,7.812034873,95.99963807,90.123264,0.23,0.322611781,0.016666667,0.005376863,12.82126651
1304,89.8796605,27.45940759,13.42656412,381.937735,0,27.9309783,8.902165001,576.0710423,8.902165001,96.02854238,90.123264,0.23,0.368685497,0.016666667,0.006144758,12.82741127
1305,89.84944317,27.47488774,15.11636472,381.0254269,0,27.95594064,9.998255299,576.0894015,9.998255299,96.05720683,90.123264,0.23,0.415320424,0.016666667,0.006922007,12.83433328
1306,89.81907084,27.49311178,16.82052634,380.1040915,0,27.98089456,11.09813395,576.1078242,11.09813395,96.08563342,90.123264,0.23,0.462448611,0.016666667,0.007707477,12.84204076
1307,89.78859228,27.51429613,18.53648269,379.175171,0,28.00584003,12.20000933,576.1262805,12.20000933,96.11382411,90.123264,0.23,0.510018274,0.016666667,0.008500305,12.85054106
1308,89.75805441,27.53865714,20.26174031,378.2400568,0,28.03077702,13.30216885,576.1447417,13.30216885,96.14178087,90.123264,0.23,0.557981119,0.016666667,0.009299685,12.85984075
1309,89.72750392,27.56640996,21.99378533,377.3001434,0,28.05570553,14.40291929,576.1631794,14.40291929,96.16950563,90.123264,0.23,0.606289703,0.016666667,0.010104828,12.86994557
1310,89.69698756,27.59776734,23.73006604,376.3568411,0,28.08062555,15.50057649,576.1815654,15.50057649,96.19700032,90.123264,0.23,0.654896842,0.016666667,0.010914947,12.88086052
1311,89.67227512,27.63341846,25.13278322,375.5900137,0,28.10553793,16.38245692,576.1959643,16.38245692,96.22426685,90.123264,0.23,0.694504716,0.016666667,0.011575079,12.8924356
1312,89.55688078,27.6655164,22.55011786,376.9519147,0,28.1304338,14.77985789,575.1417305,14.77985789,96.25130711,89.9623296,0.23,0.623860655,0.016666667,0.010397678,12.90283328
1313,89.45983429,27.70286489,28.08977748,373.9803872,0,28.15529442,18.26395829,575.1990385,18.26395829,96.27812298,89.9623296,0.23,0.77816731,0.016666667,0.012969455,12.91580273
1314,89.42586622,27.749962,30.04317565,372.9165691,0,28.18013928,19.476925,575.2193527,19.476925,96.30471632,89.9623296,0.23,0.833696983,0.016666667,0.01389495,12.92969768
1315,89.32083911,27.79461704,26.82359977,374.6136376,0,28.20496811,17.50059544,574.1580176,17.50059544,96.33108898,89.8013952,0.23,0.745551683,0.016666667,0.012425861,12.94212354
1316,89.06555424,27.82980058,23.02050788,376.6280808,0,28.22974717,15.15574149,572.0624855,15.15574149,96.3572428,89.4795264,0.23,0.640656144,0.016666667,0.010677602,12.95280115
1317,88.73409225,27.86194457,23.56185563,376.328093,0,28.25444162,15.55596267,570.0119316,15.55596267,96.38317958,89.1576576,0.23,0.656479116,0.016666667,0.010941319,12.96374247
1318,88.38574661,27.89571392,25.07915367,375.5064272,0,28.27904119,16.58143149,567.9725975,16.58143149,96.40890112,88.8357888,0.23,0.699600896,0.016666667,0.011660015,12.97540248
1319,88.12135818,27.93995328,31.02023165,372.3205952,0,28.30355259,20.36987641,567.0068512,20.36987641,96.43440922,88.6748544,0.23,0.866703823,0.016666667,0.014445064,12.98984754
1320,87.92399865,27.99420466,33.13535819,371.1700343,0,28.32800262,21.72966837,566.001579,21.72966837,96.45970564,88.51392,0.23,0.927597999,0.016666667,0.015459967,13.00530751
1321,87.74829105,28.05464168,33.97841852,370.6961504,0,28.35240125,22.29314347,564.9818487,22.29314347,96.45459902,88.3529856,0.23,0.953252356,0.016666667,0.015887539,13.02119505
1322,87.39807741,28.10126059,26.34135035,374.750241,0,28.37673286,17.57031601,561.8191583,17.57031601,96.44923106,87.8701824,0.23,0.740225151,0.016666667,0.012337086,13.03353214
1323,87.00116535,28.14622062,30.64397532,372.4419392,0,28.40095211,20.38804179,559.8081706,20.38804179,96.44390765,87.5483136,0.23,0.86251209,0.016666667,0.014375202,13.04790734
1324,86.64729896,28.19804814,32.50649596,371.4304644,0,28.42506918,21.64737814,557.7731247,21.64737814,96.43862841,87.2264448,0.23,0.916619738,0.016666667,0.015276996,13.06318433
1325,86.39750637,28.2640419,37.66638685,368.6560927,0,28.44909968,24.93850009,556.7984259,24.93850009,96.43339298,87.0655104,0.23,1.064604336,0.016666667,0.017743406,13.08092774
1326,86.04975182,28.3227138,29.81930906,372.8170783,0,28.47305607,20.07917515,553.6329708,20.07917515,96.428201,86.5827072,0.23,0.844563756,0.016666667,0.014076063,13.0950038
1327,85.47414002,28.36212931,25.92558577,374.8817609,0,28.49688185,17.68884974,549.480408,17.68884974,96.4230521,85.9389696,0.23,0.735304816,0.016666667,0.01225508,13.10725888
1328,85.08350944,28.42142501,39.2153639,367.7806022,0,28.52056098,26.29111989,548.5934533,26.29111989,96.41794593,85.7780352,0.23,1.114556525,0.016666667,0.018575942,13.12583482
1329,84.79415826,28.49378461,37.32328414,368.7626434,0,28.54415673,25.18365475,546.5196154,25.18365475,96.41288213,85.4561664,0.23,1.063481619,0.016666667,0.017724694,13.14355952
1330,84.46954591,28.5646752,37.47143537,368.6600275,0,28.56766532,25.37166371,544.4651867,25.37166371,96.40786035,85.1342976,0.23,1.070359381,0.016666667,0.017839323,13.16139884
1331,84.04861421,28.62725652,33.8726575,370.5577767,0,28.59107319,23.18652139,541.3443014,23.18652139,96.40288025,84.6514944,0.23,0.969681255,0.016666667,0.016161354,13.17756019
1332,83.64889239,28.69396428,38.40790761,368.1216088,0,28.61436117,26.21561219,539.3371432,26.21561219,96.39794147,84.3296256,0.23,1.102075129,0.016666667,0.018367919,13.19592811
1333,83.301759,28.76840663,39.90278177,367.3021178,0,28.63754792,27.27859819,537.2988132,27.27859819,96.39304367,84.0077568,0.23,1.147939452,0.016666667,0.019132324,13.21506044
1334,83.0500794,28.85650986,45.26898611,364.4170777,0,28.66064876,30.75936392,536.3279394,30.75936392,96.38818652,83.8468224,0.23,1.306304944,0.016666667,0.021771749,13.23683219
1335,82.8610201,28.95497186,46.95933871,363.4876582,0,28.68369125,31.88665816,535.3191319,31.88665816,96.38336968,83.685888,0.23,1.359706331,0.016666667,0.022661772,13.25949396
1336,82.76895788,29.06967431,52.49311242,360.5089972,0,28.70669205,35.34815525,535.3763701,35.34815525,96.37859281,83.685888,0.23,1.525957681,0.016666667,0.025432628,13.28492659
1337,82.74552923,29.19756002,53.92141514,359.7147047,0,28.72967971,36.22849955,535.3915028,36.22849955,96.37385557,83.685888,0.23,1.574373755,0.016666667,0.026239563,13.31116615
1338,82.72622657,29.32898343,55.10759632,359.050952,0,28.75266175,36.95679027,535.4040735,36.95679027,96.36915765,83.685888,0.23,1.61624978,0.016666667,0.026937496,13.33810365
1339,82.80770186,29.48032575,59.95930348,356.4335012,0,28.77564957,39.83604484,536.4793558,39.83604484,96.36449872,83.8468224,0.23,1.767619798,0.016666667,0.02946033,13.36756398
1340,82.77762086,29.61601786,51.99953308,360.6396104,0,28.79865332,35.02790976,535.3723423,35.02790976,96.35987844,83.685888,0.23,1.5400191,0.016666667,0.025666985,13.39323096
1341,82.71760752,29.74862839,55.62493286,358.6835048,0,28.82163626,37.26441994,535.4082519,37.26441994,96.35529651,83.685888,0.23,1.654765457,0.016666667,0.027579424,13.42081039
1342,82.63352812,29.87916164,50.95818466,361.1393581,0,28.8446045,34.4395869,534.3326799,34.4395869,96.3507526,83.5249536,0.23,1.522587836,0.016666667,0.025376464,13.44618685
1343,82.30918431,29.97590661,41.512482,366.1468303,0,28.8675194,28.61605461,531.1512463,28.61605461,96.34624639,83.0421504,0.23,1.244374284,0.016666667,0.020739571,13.46692642
1344,81.93922859,30.06630879,44.33776012,364.628169,0,28.89032884,30.55357345,529.1252768,30.55357345,96.34177758,82.7202816,0.23,1.333072787,0.016666667,0.02221788,13.4891443
1345,81.53540872,30.15226026,39.66689367,367.095484,0,28.91303607,27.68292685,525.9923195,27.68292685,96.33734586,82.2374784,0.23,1.196046502,0.016666667,0.019934108,13.50907841
1346,80.98214842,30.2203956,34.3733922,369.8987726,0,28.93561071,24.36530416,521.8236291,24.36530416,96.33295091,81.5937408,0.23,1.03877751,0.016666667,0.017312959,13.52639137
1347,80.36205788,30.28051369,32.98540086,370.6263772,0,28.95801922,23.61402389,517.696575,23.61402389,96.32859243,80.9500032,0.23,0.998814882,0.016666667,0.016646915,13.54303828
1348,79.64302638,30.33026064,28.04704492,373.2438958,0,28.98024446,20.42552409,512.5017456,20.42552409,96.32427012,80.1453312,0.23,0.850674183,0.016666667,0.014177903,13.55721618
1349,78.86295416,30.37340691,26.62325915,373.9937235,0,29.0022585,19.62482774,507.3454457,19.62482774,96.31998368,79.3406592,0.23,0.808639084,0.016666667,0.013477318,13.5706935
1350,77.97770527,30.40728083,22.05554531,376.417617,0,29.02404398,16.56695342,501.1245851,16.56695342,96.3157328,78.3750528,0.23,0.67064916,0.016666667,0.011177486,13.58187099
1351,77.09429255,30.4398498,26.55726773,374.0188894,0,29.04557739,20.02693428,496.0407957,20.02693428,96.31151721,77.5703808,0.23,0.808399241,0.016666667,0.013473321,13.59534431
1352,76.63932768,30.50807666,43.6372222,364.9165107,0,29.06691538,32.15739155,495.2134004,32.15739155,96.30733659,77.4094464,0.23,1.33128772,0.016666667,0.022188129,13.61753244
1353,76.44364159,30.60272746,45.72338388,363.7763634,0,29.08817526,33.65652528,494.2114784,33.65652528,96.30319067,77.248512,0.23,1.399260255,0.016666667,0.023321004,13.64085344
1354,76.36193358,30.71067551,50.61249064,361.1461818,0,29.10939463,36.98206824,494.2670599,36.98206824,96.29907915,77.248512,0.23,1.554343777,0.016666667,0.02590573,13.66675917
1355,76.42937073,30.8383085,56.28744636,358.0965747,0,29.13061206,40.69217476,495.3578368,40.69217476,96.29500175,77.4094464,0.23,1.735809635,0.016666667,0.028930161,13.69568933
1356,76.73825389,31.00397763,67.03301933,352.348008,0,29.1518789,47.37712304,498.5548195,47.37712304,96.29095819,77.8922496,0.23,2.078290232,0.016666667,0.034638171,13.7303275
1357,77.38646956,31.23622416,76.92664852,347.0448439,0,29.17327908,52.99110095,503.7889309,52.99110095,96.28694818,78.6969216,0.23,2.402898037,0.016666667,0.040048301,13.7703758
1358,77.82666908,31.42976231,59.47299725,356.2791456,0,29.19484891,41.98688269,504.6361503,41.98688269,96.28297145,78.857856,0.23,1.869222167,0.016666667,0.031153703,13.80152951
1359,78.03103214,31.58013128,56.80045003,357.6746758,0,29.21649737,40.17866696,505.6328958,40.17866696,96.27902772,79.0187904,0.23,1.793765668,0.016666667,0.029896094,13.8314256
1360,78.12537086,31.71196987,51.08330653,360.6899996,0,29.23818934,36.44327453,505.5704593,36.44327453,96.27511671,79.0187904,0.23,1.619952278,0.016666667,0.026999205,13.85842481
1361,78.05432549,31.81830011,45.71080146,363.5273325,0,29.25988441,32.93880792,504.4841415,32.93880792,96.27123816,78.857856,0.23,1.454439999,0.016666667,0.024240667,13.88266547
1362,78.00650723,31.92515561,48.55226709,362.0018671,0,29.28155668,34.83713136,504.5146963,34.83713136,96.2673918,78.857856,0.23,1.550038682,0.016666667,0.025833978,13.90849945
1363,77.93740126,32.02679712,43.07919062,364.8889836,0,29.30321847,31.22256998,503.4259066,31.22256998,96.26357735,78.6969216,0.23,1.379688498,0.016666667,0.022994808,13.93149426
1364,77.62737934,32.09780836,32.96268272,370.2486309,0,29.32483104,24.39659983,500.2272675,24.39659983,96.25979456,78.2141184,0.23,1.058029873,0.016666667,0.017633831,13.94912809
1365,77.18057503,32.1521904,30.87061861,371.3531578,0,29.34633223,23.06037407,497.1190554,23.06037407,96.25604316,77.7313152,0.23,0.992558007,0.016666667,0.016542633,13.96567072
1366,76.70684028,32.20138948,30.36043553,371.6171684,0,29.36770485,22.83850081,494.0306791,22.83850081,96.25232289,77.248512,0.23,0.977648209,0.016666667,0.016294137,13.98196486
1367,76.41593271,32.26450419,37.90100216,367.6014048,0,29.38896499,28.25596256,493.091782,28.25596256,96.24863349,77.0875776,0.23,1.222857043,0.016666667,0.020380951,14.00234581
1368,76.25466199,32.33759017,37.92991665,367.5669068,0,29.41016839,28.3330995,492.0651691,28.3330995,96.24497471,76.9266432,0.23,1.2265621,0.016666667,0.020442702,14.02278851
1369,76.08886894,32.40727631,38.23844358,367.3859911,0,29.43132672,28.61067869,491.0423689,28.61067869,96.24134629,76.7657088,0.23,1.239203807,0.016666667,0.020653397,14.04344191
1370,76.18951599,32.49892299,51.38287878,360.3874805,0,29.45246682,37.54487904,493.2478536,37.54487904,96.23774798,77.0875776,0.23,1.66988822,0.016666667,0.02783147,14.07127338
1371,76.64764517,32.36596195,62.75772024,354.3090843,0,29.47368735,44.69923018,497.4818507,44.69923018,96.23417953,77.7313152,0.23,2.031213986,0.016666667,0.033853566,14.10512695
1372,77.5578523,32.31735999,76.36113313,347.0339397,0,29.49509596,52.49285465,504.8080442,52.49285465,96.23064069,78.857856,0.23,2.467790229,0.016666667,0.041129837,14.14625678
1373,78.15978668,32.21320456,49.0916968,361.4620584,0,29.51674219,35.09614212,505.5490239,35.09614212,96.22713122,79.0187904,0.23,1.581400871,0.016666667,0.026356681,14.17261346
1374,78.21596859,32.02832532,36.22425842,368.2753173,0,29.53846946,26.44820324,504.375432,26.44820324,96.22365087,78.857856,0.23,1.160202333,0.016666667,0.019336706,14.19195017
1375,78.14915686,31.83027554,30.68801484,371.2017061,0,29.56018808,22.62944399,503.2795653,22.62944399,96.2201994,78.6969216,0.23,0.976807968,0.016666667,0.016280133,14.2082303
1376,77.30545537,31.58402608,-2.177717984,388.6655694,0.035809685,29.58180422,0,493.6488752,0,96.21677657,77.248512,0.23,-0.068781102,0.016666667,-0.001146352,14.20708395
1377,75.88454332,31.32679207,-3.505797922,389.3984883,0.058786676,29.60306175,0,484.3916781,0,96.21338215,75.8001024,0.23,-0.109825403,0.016666667,-0.001830423,14.20525353
1378,74.39041431,31.07474174,-1.266002858,388.2296508,0.021519803,29.62390311,0,475.1320799,0,96.2100159,74.3516928,0.23,-0.039340712,0.016666667,-0.000655679,14.20459785
1379,73.76653305,30.84568166,23.61858921,375.00224,0,29.64445558,18.67218236,474.4183448,18.67218236,96.20667758,74.1907584,0.23,0.728531484,0.016666667,0.012142191,14.21674004
1380,73.67097966,30.64749566,29.11820905,372.0538036,0,29.66492799,22.8329372,474.4898496,22.8329372,96.20336696,74.1907584,0.23,0.892400185,0.016666667,0.014873336,14.23161338
1381,73.72837508,30.46295265,35.15479151,368.8179524,0,29.68539605,27.26605153,475.5938887,27.26605153,96.10205442,74.3516928,0.23,1.070918749,0.016666667,0.017848646,14.24946202
1382,74.40735034,30.34814545,61.96009631,354.5205455,0,29.70595154,45.47347817,483.0953458,45.47347817,96.00059653,75.4782336,0.23,1.880374014,0.016666667,0.031339567,14.28080159
1383,75.63631498,30.32057278,75.83719945,347.0802528,0,29.72678435,53.44965204,492.4862035,53.44965204,95.89998058,76.9266432,0.23,2.299427325,0.016666667,0.038323789,14.31912538
1384,77.32496043,30.40054031,91.74835888,338.5501471,0,29.74802116,61.51138995,504.959478,61.51138995,95.80019957,78.857856,0.23,2.789199682,0.016666667,0.046486661,14.36561204
1385,78.77816295,30.42926034,70.64493776,349.7147418,0,29.76971851,48.25770001,511.9412176,48.25770001,95.70124659,79.9843968,0.23,2.149673203,0.016666667,0.035827887,14.40143993
1386,80.1100894,30.43182424,78.12400881,345.6944795,0,29.79178347,51.81250215,521.2540491,51.81250215,95.60311475,81.4328064,0.23,2.377456105,0.016666667,0.039624268,14.4410642
1387,81.54942161,30.46158504,78.77174519,345.3034185,0,29.81423774,51.27155152,530.5006705,51.27155152,95.50579724,82.881216,0.23,2.399512215,0.016666667,0.03999187,14.48105607
1388,82.84018419,30.45891458,68.31045076,350.8256579,0,29.83707753,44.57668115,537.5881485,44.57668115,95.40928731,84.0077568,0.23,2.080662184,0.016666667,0.034677703,14.51573377
1389,83.84349905,30.39698727,55.9634169,357.3628238,0,29.86023644,36.85577602,542.6010153,36.85577602,95.31357826,84.8124288,0.23,1.701119271,0.016666667,0.028351988,14.54408576
1390,84.50926226,30.27759457,44.92339427,363.2184425,0,29.8836268,29.90849655,545.5717551,29.90849655,95.21866343,85.295232,0.23,1.360172319,0.016666667,0.022669539,14.56675529
1391,85.29169495,30.17494522,55.99693016,357.3081022,0,29.90720305,36.25681257,551.8454184,36.25681257,95.12453625,86.2608384,0.23,1.6897043,0.016666667,0.028161738,14.59491703
1392,86.09704838,30.07433688,46.19851274,362.4939597,0,29.93101337,30.12505814,555.8574483,30.12505814,95.03119016,86.904576,0.23,1.389389635,0.016666667,0.023156494,14.61807353
1393,86.52498617,29.92137764,30.47072966,370.8505118,0,29.95499919,20.29686686,556.723463,20.29686686,94.93861869,87.0655104,0.23,0.911726209,0.016666667,0.015195437,14.63326896
1394,86.91170148,29.76242783,36.06245634,367.8670079,0,29.97908326,23.69584896,559.8635275,23.69584896,94.84681542,87.5483136,0.23,1.073306254,0.016666667,0.017888438,14.6511574
1395,87.39529287,29.61346821,36.03711939,367.8651789,0,30.00329265,23.54930072,562.9472486,23.54930072,94.75577396,88.0311168,0.23,1.067184089,0.016666667,0.017786401,14.6689438
1396,87.98258898,29.47603759,39.3595333,366.0770439,0,30.0276483,25.40767518,567.0910914,25.40767518,94.66548799,88.6748544,0.23,1.160163083,0.016666667,0.019336051,14.68827985
1397,88.57152086,29.33792002,33.10989835,369.3837528,0,30.05217321,21.45027908,570.1099189,21.45027908,94.57595125,89.1576576,0.23,0.97137555,0.016666667,0.016189592,14.70446945
